mlu_x mlu_y 
0.29466943032 0.997 
0.301546532811 0.996 
0.308423635302 0.996 
0.315300737793 0.994 
0.322177840284 0.981 
0.329054942775 0.969 
0.335932045266 0.956 
0.342809147757 0.932 
0.349686250248 0.912 
0.356563352738 0.894 
0.363440455229 0.872 
0.37031755772 0.849 
0.377194660211 0.812 
0.384071762702 0.782 
0.390948865193 0.758 
0.397825967684 0.733 
0.404703070175 0.705 
0.411580172666 0.672 
0.418457275157 0.629 
0.425334377648 0.602 
0.432211480139 0.571 
0.43908858263 0.531 
0.44596568512 0.508 
0.452842787611 0.489 
0.459719890102 0.466 
0.466596992593 0.438 
0.473474095084 0.41 
0.480351197575 0.388 
0.487228300066 0.362 
0.494105402557 0.336 
0.500982505048 0.321 
0.507859607539 0.298 
0.51473671003 0.28 
0.521613812521 0.263 
0.528490915012 0.245 
0.535368017503 0.228 
0.542245119993 0.209 
0.549122222484 0.192 
0.555999324975 0.181 
0.562876427466 0.17 
0.569753529957 0.158 
0.576630632448 0.147 
0.583507734939 0.135 
0.59038483743 0.126 
0.597261939921 0.117 
0.604139042412 0.111 
0.611016144903 0.106 
0.617893247394 0.092 
0.624770349885 0.089 
0.631647452375 0.083 
0.638524554866 0.075 
0.645401657357 0.066 
0.652278759848 0.057 
0.659155862339 0.051 
0.66603296483 0.048 
0.672910067321 0.046 
0.679787169812 0.044 
0.686664272303 0.039 
0.693541374794 0.038 
0.700418477285 0.035 
0.707295579776 0.033 
0.714172682267 0.029 
0.721049784758 0.026 
0.727926887248 0.024 
0.734803989739 0.023 
0.74168109223 0.02 
0.748558194721 0.017 
0.755435297212 0.016 
0.762312399703 0.015 
0.769189502194 0.013 
0.776066604685 0.012 
0.782943707176 0.012 
0.789820809667 0.011 
0.796697912158 0.011 
0.803575014649 0.011 
0.81045211714 0.01 
0.81732921963 0.01 
0.824206322121 0.01 
0.831083424612 0.01 
0.837960527103 0.01 
0.844837629594 0.01 
0.851714732085 0.008 
0.858591834576 0.007 
0.865468937067 0.006 
0.872346039558 0.006 
0.879223142049 0.006 
0.88610024454 0.006 
0.892977347031 0.005 
0.899854449522 0.005 
0.906731552013 0.004 
0.913608654503 0.003 
0.920485756994 0.003 
0.927362859485 0.003 
0.934239961976 0.003 
0.941117064467 0.002 
0.947994166958 0.002 
0.954871269449 0.002 
0.96174837194 0.002 
0.968625474431 0.002 
0.975502576922 0.002 
0.982379679413 0.001 
