mlu_x mlu_y 
0.538655262156 0.999 
0.545414843967 0.996 
0.552174425779 0.996 
0.558934007591 0.995 
0.565693589402 0.992 
0.572453171214 0.987 
0.579212753026 0.985 
0.585972334837 0.982 
0.592731916649 0.98 
0.599491498461 0.973 
0.606251080272 0.966 
0.613010662084 0.96 
0.619770243896 0.95 
0.626529825708 0.939 
0.633289407519 0.919 
0.640048989331 0.909 
0.646808571143 0.892 
0.653568152954 0.872 
0.660327734766 0.848 
0.667087316578 0.833 
0.673846898389 0.822 
0.680606480201 0.801 
0.687366062013 0.782 
0.694125643824 0.761 
0.700885225636 0.744 
0.707644807448 0.718 
0.71440438926 0.688 
0.721163971071 0.669 
0.727923552883 0.648 
0.734683134695 0.628 
0.741442716506 0.596 
0.748202298318 0.571 
0.75496188013 0.547 
0.761721461941 0.534 
0.768481043753 0.512 
0.775240625565 0.492 
0.782000207376 0.471 
0.788759789188 0.455 
0.795519371 0.434 
0.802278952811 0.415 
0.809038534623 0.403 
0.815798116435 0.39 
0.822557698247 0.375 
0.829317280058 0.356 
0.83607686187 0.336 
0.842836443682 0.317 
0.849596025493 0.295 
0.856355607305 0.285 
0.863115189117 0.275 
0.869874770928 0.262 
0.87663435274 0.252 
0.883393934552 0.237 
0.890153516363 0.227 
0.896913098175 0.218 
0.903672679987 0.208 
0.910432261799 0.191 
0.91719184361 0.177 
0.923951425422 0.169 
0.930711007234 0.158 
0.937470589045 0.144 
0.944230170857 0.131 
0.950989752669 0.125 
0.95774933448 0.113 
0.964508916292 0.11 
0.971268498104 0.099 
0.978028079915 0.097 
0.984787661727 0.09 
0.991547243539 0.079 
0.998306825351 0.075 
1.00506640716 0.071 
1.01182598897 0.064 
1.01858557079 0.058 
1.0253451526 0.053 
1.03210473441 0.051 
1.03886431622 0.047 
1.04562389803 0.044 
1.05238347984 0.038 
1.05914306166 0.034 
1.06590264347 0.032 
1.07266222528 0.031 
1.07942180709 0.028 
1.0861813889 0.026 
1.09294097071 0.023 
1.09970055253 0.021 
1.10646013434 0.018 
1.11321971615 0.016 
1.11997929796 0.015 
1.12673887977 0.013 
1.13349846158 0.012 
1.1402580434 0.008 
1.14701762521 0.008 
1.15377720702 0.008 
1.16053678883 0.007 
1.16729637064 0.006 
1.17405595245 0.005 
1.18081553427 0.004 
1.18757511608 0.003 
1.19433469789 0.002 
1.2010942797 0.002 
1.20785386151 0.002 
1.21461344332 0.001 
