mlu_x mlu_y 
0.55250518185 0.997 
0.565399749021 0.996 
0.578294316191 0.996 
0.591188883362 0.994 
0.604083450532 0.981 
0.616978017703 0.969 
0.629872584873 0.956 
0.642767152044 0.932 
0.655661719214 0.912 
0.668556286385 0.894 
0.681450853555 0.872 
0.694345420726 0.849 
0.707239987896 0.812 
0.720134555067 0.782 
0.733029122237 0.758 
0.745923689407 0.733 
0.758818256578 0.705 
0.771712823748 0.672 
0.784607390919 0.629 
0.797501958089 0.602 
0.81039652526 0.571 
0.82329109243 0.531 
0.836185659601 0.508 
0.849080226771 0.489 
0.861974793942 0.466 
0.874869361112 0.438 
0.887763928283 0.41 
0.900658495453 0.388 
0.913553062624 0.362 
0.926447629794 0.336 
0.939342196965 0.321 
0.952236764135 0.298 
0.965131331306 0.28 
0.978025898476 0.263 
0.990920465647 0.245 
1.00381503282 0.228 
1.01670959999 0.209 
1.02960416716 0.192 
1.04249873433 0.181 
1.0553933015 0.17 
1.06828786867 0.158 
1.08118243584 0.147 
1.09407700301 0.135 
1.10697157018 0.126 
1.11986613735 0.117 
1.13276070452 0.111 
1.14565527169 0.106 
1.15854983886 0.092 
1.17144440603 0.089 
1.1843389732 0.083 
1.19723354037 0.075 
1.21012810755 0.066 
1.22302267472 0.057 
1.23591724189 0.051 
1.24881180906 0.048 
1.26170637623 0.046 
1.2746009434 0.044 
1.28749551057 0.039 
1.30039007774 0.038 
1.31328464491 0.035 
1.32617921208 0.033 
1.33907377925 0.029 
1.35196834642 0.026 
1.36486291359 0.024 
1.37775748076 0.023 
1.39065204793 0.02 
1.4035466151 0.017 
1.41644118227 0.016 
1.42933574944 0.015 
1.44223031661 0.013 
1.45512488378 0.012 
1.46801945095 0.012 
1.48091401813 0.011 
1.4938085853 0.011 
1.50670315247 0.011 
1.51959771964 0.01 
1.53249228681 0.01 
1.54538685398 0.01 
1.55828142115 0.01 
1.57117598832 0.01 
1.58407055549 0.01 
1.59696512266 0.008 
1.60985968983 0.007 
1.622754257 0.006 
1.63564882417 0.006 
1.64854339134 0.006 
1.66143795851 0.006 
1.67433252568 0.005 
1.68722709285 0.005 
1.70012166002 0.004 
1.71301622719 0.003 
1.72591079436 0.003 
1.73880536153 0.003 
1.75169992871 0.003 
1.76459449588 0.002 
1.77748906305 0.002 
1.79038363022 0.002 
1.80327819739 0.002 
1.81617276456 0.002 
1.82906733173 0.002 
1.8419618989 0.001 
