mlu_x mlu_y lu90_x lu90_y lu50_x lu50_y ahc_x ahc_y competitive_ratio_x competitive_ratio_y 
0.394260268982 0.999 0.349207638614 0.999 0.071505311825 0.999 1.4124240068 0.998 1.13984575823 0.954 
0.404119594528 0.999 0.356602978325 0.998 0.0742125922967 0.999 1.41330989838 0.996 1.14759007667 0.952 
0.413978920075 0.999 0.363998318037 0.997 0.0769198727685 0.997 1.41419578995 0.994 1.1553343951 0.95 
0.423838245621 0.999 0.371393657749 0.993 0.0796271532403 0.996 1.41508168153 0.991 1.16307871353 0.948 
0.433697571168 0.997 0.37878899746 0.988 0.082334433712 0.995 1.41596757311 0.982 1.17082303196 0.945 
0.443556896715 0.997 0.386184337172 0.982 0.0850417141838 0.995 1.41685346468 0.971 1.17856735039 0.94 
0.453416222261 0.994 0.393579676883 0.976 0.0877489946556 0.993 1.41773935626 0.965 1.18631166882 0.939 
0.463275547808 0.988 0.400975016595 0.966 0.0904562751274 0.993 1.41862524784 0.961 1.19405598725 0.939 
0.473134873355 0.981 0.408370356306 0.952 0.0931635555991 0.989 1.41951113941 0.957 1.20180030569 0.939 
0.482994198901 0.973 0.415765696018 0.943 0.0958708360709 0.988 1.42039703099 0.954 1.20954462412 0.938 
0.492853524448 0.963 0.42316103573 0.927 0.0985781165427 0.988 1.42128292257 0.947 1.21728894255 0.93 
0.502712849994 0.955 0.430556375441 0.901 0.101285397014 0.985 1.42216881415 0.936 1.22503326098 0.929 
0.512572175541 0.946 0.437951715153 0.879 0.103992677486 0.978 1.42305470572 0.93 1.23277757941 0.926 
0.522431501088 0.936 0.445347054864 0.858 0.106699957958 0.975 1.4239405973 0.915 1.24052189784 0.925 
0.532290826634 0.919 0.452742394576 0.834 0.10940723843 0.97 1.42482648888 0.906 1.24826621627 0.922 
0.542150152181 0.905 0.460137734287 0.806 0.112114518902 0.967 1.42571238045 0.894 1.25601053471 0.918 
0.552009477727 0.876 0.467533073999 0.766 0.114821799373 0.962 1.42659827203 0.885 1.26375485314 0.916 
0.561868803274 0.856 0.474928413711 0.742 0.117529079845 0.954 1.42748416361 0.873 1.27149917157 0.913 
0.571728128821 0.832 0.482323753422 0.716 0.120236360317 0.946 1.42837005518 0.861 1.27924349 0.911 
0.581587454367 0.806 0.489719093134 0.683 0.122943640789 0.943 1.42925594676 0.846 1.28698780843 0.906 
0.591446779914 0.79 0.497114432845 0.658 0.12565092126 0.942 1.43014183834 0.83 1.29473212686 0.903 
0.601306105461 0.762 0.504509772557 0.622 0.128358201732 0.937 1.43102772992 0.814 1.30247644529 0.898 
0.611165431007 0.73 0.511905112268 0.6 0.131065482204 0.933 1.43191362149 0.802 1.31022076373 0.83 
0.621024756554 0.703 0.51930045198 0.571 0.133772762676 0.928 1.43279951307 0.793 1.31796508216 0.792 
0.6308840821 0.665 0.526695791692 0.542 0.136480043147 0.925 1.43368540465 0.771 1.32570940059 0.787 
0.640743407647 0.632 0.534091131403 0.511 0.139187323619 0.913 1.43457129622 0.76 1.33345371902 0.785 
0.650602733194 0.608 0.541486471115 0.484 0.141894604091 0.909 1.4354571878 0.74 1.34119803745 0.773 
0.66046205874 0.578 0.548881810826 0.46 0.144601884563 0.904 1.43634307938 0.723 1.34894235588 0.763 
0.670321384287 0.558 0.556277150538 0.43 0.147309165035 0.898 1.43722897095 0.704 1.35668667431 0.759 
0.680180709833 0.532 0.563672490249 0.409 0.150016445506 0.894 1.43811486253 0.687 1.36443099275 0.753 
0.69004003538 0.51 0.571067829961 0.387 0.152723725978 0.887 1.43900075411 0.664 1.37217531118 0.741 
0.699899360927 0.481 0.578463169673 0.364 0.15543100645 0.879 1.43988664569 0.647 1.37991962961 0.738 
0.709758686473 0.456 0.585858509384 0.349 0.158138286922 0.868 1.44077253726 0.637 1.38766394804 0.731 
0.71961801202 0.435 0.593253849096 0.324 0.160845567393 0.86 1.44165842884 0.624 1.39540826647 0.725 
0.729477337567 0.406 0.600649188807 0.301 0.163552847865 0.855 1.44254432042 0.601 1.4031525849 0.716 
0.739336663113 0.384 0.608044528519 0.274 0.166260128337 0.852 1.44343021199 0.585 1.41089690333 0.712 
0.74919598866 0.363 0.61543986823 0.25 0.168967408809 0.842 1.44431610357 0.572 1.41864122177 0.704 
0.759055314206 0.344 0.622835207942 0.238 0.171674689281 0.83 1.44520199515 0.55 1.4263855402 0.695 
0.768914639753 0.329 0.630230547654 0.219 0.174381969752 0.813 1.44608788672 0.534 1.43412985863 0.686 
0.7787739653 0.315 0.637625887365 0.199 0.177089250224 0.805 1.4469737783 0.517 1.44187417706 0.682 
0.788633290846 0.301 0.645021227077 0.182 0.179796530696 0.797 1.44785966988 0.497 1.44961849549 0.674 
0.798492616393 0.276 0.652416566788 0.164 0.182503811168 0.787 1.44874556145 0.477 1.45736281392 0.667 
0.808351941939 0.255 0.6598119065 0.151 0.185211091639 0.777 1.44963145303 0.459 1.46510713235 0.659 
0.818211267486 0.243 0.667207246211 0.135 0.187918372111 0.766 1.45051734461 0.443 1.47285145079 0.648 
0.828070593033 0.227 0.674602585923 0.123 0.190625652583 0.755 1.45140323619 0.43 1.48059576922 0.645 
0.837929918579 0.21 0.681997925635 0.11 0.193332933055 0.746 1.45228912776 0.417 1.48834008765 0.645 
0.847789244126 0.201 0.689393265346 0.103 0.196040213526 0.736 1.45317501934 0.407 1.49608440608 0.639 
0.857648569673 0.188 0.696788605058 0.098 0.198747493998 0.727 1.45406091092 0.395 1.50382872451 0.601 
0.867507895219 0.179 0.704183944769 0.094 0.20145477447 0.717 1.45494680249 0.379 1.51157304294 0.595 
0.877367220766 0.162 0.711579284481 0.087 0.204162054942 0.712 1.45583269407 0.363 1.51931736137 0.588 
0.887226546312 0.152 0.718974624192 0.074 0.206869335414 0.692 1.45671858565 0.347 1.52706167981 0.581 
0.897085871859 0.135 0.726369963904 0.064 0.209576615885 0.681 1.45760447722 0.338 1.53480599824 0.574 
0.906945197406 0.127 0.733765303615 0.063 0.212283896357 0.67 1.4584903688 0.323 1.54255031667 0.567 
0.916804522952 0.122 0.741160643327 0.057 0.214991176829 0.656 1.45937626038 0.311 1.5502946351 0.561 
0.926663848499 0.116 0.748555983039 0.051 0.217698457301 0.644 1.46026215196 0.3 1.55803895353 0.555 
0.936523174045 0.104 0.75595132275 0.047 0.220405737772 0.634 1.46114804353 0.289 1.56578327196 0.546 
0.946382499592 0.096 0.763346662462 0.041 0.223113018244 0.624 1.46203393511 0.276 1.57352759039 0.538 
0.956241825139 0.089 0.770742002173 0.034 0.225820298716 0.614 1.46291982669 0.269 1.58127190883 0.535 
0.966101150685 0.088 0.778137341885 0.032 0.228527579188 0.599 1.46380571826 0.261 1.58901622726 0.527 
0.975960476232 0.083 0.785532681596 0.031 0.23123485966 0.585 1.46469160984 0.248 1.59676054569 0.523 
0.985819801779 0.076 0.792928021308 0.029 0.233942140131 0.562 1.46557750142 0.231 1.60450486412 0.518 
0.995679127325 0.071 0.80032336102 0.028 0.236649420603 0.547 1.46646339299 0.215 1.61224918255 0.513 
1.00553845287 0.068 0.807718700731 0.026 0.239356701075 0.529 1.46734928457 0.209 1.61999350098 0.51 
1.01539777842 0.062 0.815114040443 0.022 0.242063981547 0.514 1.46823517615 0.199 1.62773781942 0.39 
1.02525710397 0.058 0.822509380154 0.022 0.244771262018 0.501 1.46912106773 0.189 1.63548213785 0.387 
1.03511642951 0.057 0.829904719866 0.019 0.24747854249 0.489 1.4700069593 0.176 1.64322645628 0.383 
1.04497575506 0.054 0.837300059577 0.015 0.250185822962 0.472 1.47089285088 0.164 1.65097077471 0.375 
1.0548350806 0.053 0.844695399289 0.015 0.252893103434 0.455 1.47177874246 0.154 1.65871509314 0.37 
1.06469440615 0.052 0.852090739001 0.015 0.255600383905 0.436 1.47266463403 0.139 1.66645941157 0.366 
1.0745537317 0.049 0.859486078712 0.015 0.258307664377 0.412 1.47355052561 0.126 1.67420373 0.362 
1.08441305724 0.049 0.866881418424 0.015 0.261014944849 0.391 1.47443641719 0.115 1.68194804844 0.301 
1.09427238279 0.042 0.874276758135 0.012 0.263722225321 0.37 1.47532230876 0.107 1.68969236687 0.291 
1.10413170834 0.041 0.881672097847 0.012 0.266429505793 0.338 1.47620820034 0.103 1.6974366853 0.283 
1.11399103388 0.034 0.889067437558 0.011 0.269136786264 0.317 1.47709409192 0.091 1.70518100373 0.278 
1.12385035943 0.031 0.89646277727 0.009 0.271844066736 0.288 1.47797998349 0.083 1.71292532216 0.268 
1.13370968498 0.028 0.903858116982 0.009 0.274551347208 0.262 1.47886587507 0.074 1.72066964059 0.133 
1.14356901052 0.026 0.911253456693 0.009 0.27725862768 0.241 1.47975176665 0.066 1.72841395902 0.126 
1.15342833607 0.024 0.918648796405 0.009 0.279965908151 0.214 1.48063765823 0.062 1.73615827746 0.12 
1.16328766162 0.024 0.926044136116 0.008 0.282673188623 0.18 1.4815235498 0.05 1.74390259589 0.115 
1.17314698716 0.022 0.933439475828 0.005 0.285380469095 0.158 1.48240944138 0.043 1.75164691432 0.109 
1.18300631271 0.021 0.940834815539 0.005 0.288087749567 0.126 1.48329533296 0.038 1.75939123275 0.098 
1.19286563826 0.02 0.948230155251 0.005 0.290795030039 0.094 1.48418122453 0.034 1.76713555118 0.09 
1.2027249638 0.016 0.955625494963 0.005 0.29350231051 0.08 1.48506711611 0.028 1.77487986961 0.083 
1.21258428935 0.016 0.963020834674 0.005 0.296209590982 0.067 1.48595300769 0.025 1.78262418804 0.074 
1.2224436149 0.013 0.970416174386 0.005 0.298916871454 0.056 1.48683889926 0.023 1.79036850648 0.068 
1.23230294044 0.012 0.977811514097 0.003 0.301624151926 0.045 1.48772479084 0.019 1.79811282491 0.054 
1.24216226599 0.01 0.985206853809 0.003 0.304331432397 0.035 1.48861068242 0.017 1.80585714334 0.047 
1.25202159154 0.008 0.99260219352 0.002 0.307038712869 0.031 1.489496574 0.017 1.81360146177 0.044 
1.26188091708 0.008 0.999997533232 0.002 0.309745993341 0.027 1.49038246557 0.015 1.8213457802 0.038 
1.27174024263 0.008 1.00739287294 0.002 0.312453273813 0.023 1.49126835715 0.012 1.82909009863 0.031 
1.28159956818 0.007 1.01478821266 0.002 0.315160554284 0.018 1.49215424873 0.01 1.83683441706 0.026 
1.29145889372 0.007 1.02218355237 0.002 0.317867834756 0.015 1.4930401403 0.009 1.8445787355 0.022 
1.30131821927 0.007 1.02957889208 0.002 0.320575115228 0.015 1.49392603188 0.008 1.85232305393 0.019 
1.31117754482 0.005 1.03697423179 0.002 0.3232823957 0.011 1.49481192346 0.006 1.86006737236 0.015 
1.32103687036 0.002 1.0443695715 0.002 0.325989676172 0.009 1.49569781503 0.002 1.86781169079 0.013 
1.33089619591 0.001 1.05176491121 0.001 0.328696956643 0.007 1.49658370661 0.001 1.87555600922 0.011 
1.34075552146 0.001 1.05916025092 0.001 0.331404237115 0.007 1.49746959819 0.001 1.88330032765 0.01 
1.350614847 0.001 1.06655559064 0.001 0.334111517587 0.005 1.49835548976 0.001 1.89104464608 0.007 
1.36047417255 0.001 1.07395093035 0.001 0.336818798059 0.004 1.49924138134 0.001 1.89878896452 0.005 
1.3703334981 0.001 1.08134627006 0.001 0.33952607853 0.003 1.50012727292 0.001 1.90653328295 0.002 
1.38019282364 0.0 1.08874160977 0.0 0.342233359002 0.0 1.5010131645 0.0 1.91427760138 0.0 
1.39005214919 0.0 1.09613694948 0.0 0.344940639474 0.0 1.50189905607 0.0 1.92202191981 0.0 
