mlu_x mlu_y 
0.489408722638 0.999 
0.496764926051 0.996 
0.504121129464 0.996 
0.511477332877 0.994 
0.51883353629 0.99 
0.526189739703 0.983 
0.533545943116 0.979 
0.540902146529 0.973 
0.548258349942 0.963 
0.555614553355 0.947 
0.562970756768 0.934 
0.570326960181 0.922 
0.577683163594 0.909 
0.585039367007 0.892 
0.59239557042 0.874 
0.599751773833 0.86 
0.607107977246 0.837 
0.614464180658 0.811 
0.621820384071 0.778 
0.629176587484 0.757 
0.636532790897 0.726 
0.64388899431 0.702 
0.651245197723 0.681 
0.658601401136 0.658 
0.665957604549 0.635 
0.673313807962 0.614 
0.680670011375 0.591 
0.688026214788 0.555 
0.695382418201 0.516 
0.702738621614 0.483 
0.710094825027 0.458 
0.71745102844 0.44 
0.724807231853 0.415 
0.732163435266 0.392 
0.739519638679 0.379 
0.746875842092 0.36 
0.754232045505 0.349 
0.761588248918 0.332 
0.768944452331 0.306 
0.776300655743 0.288 
0.783656859156 0.274 
0.791013062569 0.251 
0.798369265982 0.242 
0.805725469395 0.23 
0.813081672808 0.211 
0.820437876221 0.202 
0.827794079634 0.184 
0.835150283047 0.169 
0.84250648646 0.16 
0.849862689873 0.153 
0.857218893286 0.145 
0.864575096699 0.13 
0.871931300112 0.119 
0.879287503525 0.108 
0.886643706938 0.1 
0.893999910351 0.095 
0.901356113764 0.091 
0.908712317177 0.087 
0.91606852059 0.083 
0.923424724003 0.075 
0.930780927416 0.071 
0.938137130828 0.067 
0.945493334241 0.063 
0.952849537654 0.062 
0.960205741067 0.058 
0.96756194448 0.055 
0.974918147893 0.051 
0.982274351306 0.047 
0.989630554719 0.046 
0.996986758132 0.044 
1.00434296155 0.041 
1.01169916496 0.04 
1.01905536837 0.036 
1.02641157178 0.034 
1.0337677752 0.032 
1.04112397861 0.03 
1.04848018202 0.029 
1.05583638544 0.029 
1.06319258885 0.028 
1.07054879226 0.026 
1.07790499567 0.024 
1.08526119909 0.023 
1.0926174025 0.022 
1.09997360591 0.021 
1.10732980933 0.018 
1.11468601274 0.014 
1.12204221615 0.012 
1.12939841957 0.011 
1.13675462298 0.011 
1.14411082639 0.008 
1.1514670298 0.008 
1.15882323322 0.007 
1.16617943663 0.006 
1.17353564004 0.006 
1.18089184346 0.005 
1.18824804687 0.004 
1.19560425028 0.002 
1.20296045369 0.002 
1.21031665711 0.002 
1.21767286052 0.002 
1.22502906393 0.001 
