mlu_x mlu_y 
0.500690906497 0.999 
0.508150857452 0.995 
0.515610808408 0.99 
0.523070759363 0.986 
0.530530710318 0.981 
0.537990661274 0.973 
0.545450612229 0.964 
0.552910563184 0.948 
0.56037051414 0.93 
0.567830465095 0.917 
0.57529041605 0.897 
0.582750367005 0.87 
0.590210317961 0.851 
0.597670268916 0.827 
0.605130219871 0.81 
0.612590170827 0.772 
0.620050121782 0.74 
0.627510072737 0.702 
0.634970023693 0.679 
0.642429974648 0.645 
0.649889925603 0.617 
0.657349876559 0.585 
0.664809827514 0.565 
0.672269778469 0.528 
0.679729729424 0.498 
0.68718968038 0.473 
0.694649631335 0.449 
0.70210958229 0.424 
0.709569533246 0.4 
0.717029484201 0.378 
0.724489435156 0.36 
0.731949386112 0.345 
0.739409337067 0.318 
0.746869288022 0.297 
0.754329238978 0.285 
0.761789189933 0.265 
0.769249140888 0.247 
0.776709091844 0.223 
0.784169042799 0.207 
0.791628993754 0.194 
0.799088944709 0.177 
0.806548895665 0.159 
0.81400884662 0.143 
0.821468797575 0.134 
0.828928748531 0.124 
0.836388699486 0.111 
0.843848650441 0.105 
0.851308601397 0.097 
0.858768552352 0.088 
0.866228503307 0.084 
0.873688454263 0.077 
0.881148405218 0.073 
0.888608356173 0.07 
0.896068307128 0.064 
0.903528258084 0.059 
0.910988209039 0.057 
0.918448159994 0.055 
0.92590811095 0.05 
0.933368061905 0.046 
0.94082801286 0.04 
0.948287963816 0.038 
0.955747914771 0.034 
0.963207865726 0.03 
0.970667816682 0.027 
0.978127767637 0.026 
0.985587718592 0.025 
0.993047669548 0.021 
1.0005076205 0.018 
1.00796757146 0.018 
1.01542752241 0.018 
1.02288747337 0.018 
1.03034742432 0.015 
1.03780737528 0.015 
1.04526732623 0.013 
1.05272727719 0.012 
1.06018722815 0.01 
1.0676471791 0.008 
1.07510713006 0.008 
1.08256708101 0.007 
1.09002703197 0.007 
1.09748698292 0.007 
1.10494693388 0.007 
1.11240688483 0.005 
1.11986683579 0.005 
1.12732678674 0.005 
1.1347867377 0.004 
1.14224668865 0.004 
1.14970663961 0.004 
1.15716659056 0.004 
1.16462654152 0.004 
1.17208649247 0.004 
1.17954644343 0.004 
1.18700639439 0.004 
1.19446634534 0.003 
1.2019262963 0.003 
1.20938624725 0.003 
1.21684619821 0.002 
1.22430614916 0.002 
1.23176610012 0.002 
1.23922605107 0.002 
1.24668600203 0.001 
