x_range mlu lu90 lu50 ahc competitive_ratio 
0 0.55250518185 0.139246741175 0.0 1 1.875 
1 0.607722287255 0.323288278037 0.0 1 1.875 
2 0.616188938575 0.347761092996 0.0 1 1.875 
3 0.624953861252 0.393014353484 0.0 1 1.875 
4 0.637042969015 0.415575857417 0.0 1 1.875 
5 0.646815359672 0.432758974273 0.0 1 1.875 
6 0.651873498275 0.452336824906 0.0 1 1.875 
7 0.65697430283 0.464190553588 0.0 1 1.875 
8 0.662815461792 0.47966257403 0.0 1 1.875 
9 0.668682544074 0.489796141664 0.0 1 1.875 
10 0.671740482852 0.495505794778 0.0 1 1.875 
11 0.68377687459 0.50571752686 0.0 1 1.875 
12 0.691219864299 0.510989861811 0.0 1 1.875 
13 0.694405625137 0.517353641773 0.0 1 1.875 
14 0.700219993434 0.523340964912 0.0 1 1.875 
15 0.70558393329 0.528056255568 0.0 1 1.875 
16 0.709677937339 0.534126730798 0.0 1 1.875 
17 0.714461716799 0.539705759971 0.0 1 1.875 
18 0.717951408811 0.546320637327 0.0 1 1.875 
19 0.720302000889 0.549472398869 0.0 1 1.875 
20 0.724896353947 0.552352197255 0.0 1 1.875 
21 0.727461864632 0.556143655716 0.0 1 1.875 
22 0.73358620391 0.561241212364 0.0 1 1.875 
23 0.73839265812 0.56482286335 0.0 1 1.875 
24 0.744166404033 0.567372175677 0.0 1 1.875 
25 0.749795158693 0.571834598905 0.0 1 1.875 
26 0.753753400342 0.573617565031 0.0 1 1.875 
27 0.75913266373 0.575707078712 0.0 1 1.875 
28 0.764329222201 0.578969289946 0.0 1 1.875 
29 0.768386096559 0.581263546395 0.0 1 1.875 
30 0.773204411516 0.585120634346 0.0 1 1.875 
31 0.777027517247 0.587537835132 0.0 1 1.875 
32 0.781216756109 0.590882871924 0.0 1 1.875 
33 0.785136193823 0.593212770762 0.0 1 1.875 
34 0.787933269975 0.596297380787 0.0 1 1.875 
35 0.791684063303 0.59853091063 0.0 1 1.875 
36 0.794987561189 0.602354503121 0.0 1 1.875 
37 0.797221142503 0.60554037225 0.0 1 1.875 
38 0.801966994911 0.607871866204 0.0 1 1.875 
39 0.806851266484 0.610817269883 0.0 1 1.875 
40 0.810762245236 0.614125825916 0.0 1 1.875 
41 0.815389336876 0.615725505287 0.0 1 1.875 
42 0.819210355788 0.620657486836 0.0 1 1.875 
43 0.822957956953 0.622433286789 0.0 1 1.875 
44 0.825192119611 0.624601618787 0.0 1 1.875 
45 0.828902467487 0.628285610051 0.0 1 1.875 
46 0.83239913348 0.630238792293 0.0 1 1.875 
47 0.835937286931 0.631328666677 0.0 1 1.875 
48 0.839653203419 0.633722674222 0.0 1 1.875 
49 0.847782059377 0.63698695837 0.0 1 1.875 
50 0.854341696089 0.640187570349 0.0 1 1.875 
51 0.85879415598 0.642131322429 0.0 1 1.875 
52 0.866400370082 0.643846537182 0.0 1 1.875 
53 0.872988988746 0.646711639932 0.0 1 1.875 
54 0.876386784988 0.649538002903 0.0 1 1.875 
55 0.881831006355 0.653304419414 0.0 1 1.875 
56 0.88685452576 0.654859483233 0.0 1 1.875 
57 0.891541328919 0.65877656924 0.0 1 1.875 
58 0.894887370537 0.662174329274 0.0 1 1.875 
59 0.899520286731 0.663396897631 0.0 1 1.875 
60 0.906452522326 0.666655093311 0.0 1 1.875 
61 0.910299313723 0.670111070874 0.0 1 1.875 
62 0.915150242934 0.675244214204 0.0 1 1.875 
63 0.920188937359 0.677136831334 0.0 1 1.875 
64 0.927125198185 0.680060782176 0.0 1 1.875 
65 0.932255985466 0.684353604085 0.0 1 1.875 
66 0.936809048468 0.686688413255 0.0 1 1.875 
67 0.942278369547 0.688730348113 0.0 1 1.875 
68 0.951699940129 0.691897274102 0.0 1 1.875 
69 0.955821886575 0.694879658227 0.0 1 1.875 
70 0.964393797429 0.697086347116 0.0 1 1.875 
71 0.971052749352 0.699832873646 0.0 1 1.875 
72 0.976839169767 0.702768530101 0.0 1 1.875 
73 0.984632156354 0.705839672679 0.0 1 1.875 
74 0.991348831301 0.709829445474 0.0 1 1.875 
75 1.0009643344 0.712661650811 0.0 1 1.875 
76 1.00651113241 0.719443888552 0.0 1 1.875 
77 1.01367102762 0.722704490616 0.0 1 1.875 
78 1.02052550197 0.728549602612 0.0 1 1.875 
79 1.02899488599 0.731812656623 0.0 1 1.875 
80 1.03512845107 0.735357958406 0.0 1 1.875 
81 1.04347737553 0.740771613794 0.0 1 1.875 
82 1.05476708228 0.744684725861 0.0 1 1.875 
83 1.06693259128 0.747600896722 0.0 1 1.875 
84 1.07797119226 0.753481370657 0.0 1 1.875 
85 1.08678658595 0.760106559749 0.0 1 1.875 
86 1.09984924556 0.767619311908 0.0 1 1.875 
87 1.11038080166 0.775717195969 0.0 1 1.875 
88 1.12248017891 0.781578043117 0.0 1 1.875 
89 1.14444947541 0.786742020233 0.0 1 1.875 
90 1.16195235484 0.794495805648 0.0 1 1.875 
91 1.17368752064 0.801296551739 0.0 1 1.875 
92 1.20052383781 0.812255152654 0.0 1 1.875 
93 1.21614045852 0.82451435573 0.0 1 1.875 
94 1.23038069836 0.832206893722 0.0 1 1.875 
95 1.24463636956 0.841345135429 0.0 1 1.875 
96 1.29551242918 0.855744779449 0.0 1 1.875 
97 1.34545726097 0.868503346617 0.0 1 1.875 
98 1.39714600807 0.885095765216 0.0 1 1.875 
99 1.48450528344 0.91212837184 0.0 1 1.875 
100 1.8419618989 1.0127798248 0.0 1 1.875 
