x_range mlu lu90 lu50 ahc competitive_ratio 
0 0.258688029886 0.258688029886 0.0144029117128 1.25050046463 1.00000000079 
1 0.268462762788 0.268462762788 0.0793731932428 1.25101334071 1.00000000079 
2 0.274843358966 0.274843358965 0.102570927108 1.25153810773 1.00000000079 
3 0.280202025698 0.280202025698 0.112444348649 1.25252182909 1.00000000079 
4 0.284215288386 0.284215288385 0.121794371494 1.25331557952 1.00000000079 
5 0.28719801853 0.287198018529 0.13496509328 1.25405986403 1.00000000079 
6 0.290480653041 0.290480653041 0.138153857527 1.25451341672 1.00000000079 
7 0.292970939539 0.292970939538 0.147152309944 1.25517246635 1.00000000079 
8 0.295240408145 0.295240408145 0.152259720407 1.2561939983 1.00000000079 
9 0.298048502061 0.298048502061 0.157462452251 1.25716652765 1.00000000079 
10 0.300169328613 0.300169328611 0.162029101236 1.25782538038 1.00000000079 
11 0.301826388786 0.301826388786 0.167028079827 1.2587557201 1.00000000079 
12 0.305657613885 0.305657613885 0.172757670053 1.259635745 1.00000000079 
13 0.307345824591 0.307345824591 0.176619977526 1.26031151724 1.00000000079 
14 0.308859240166 0.308859240166 0.179001609587 1.26097545441 1.00000000079 
15 0.311630692887 0.311630692886 0.185027806492 1.26142094865 1.00000000079 
16 0.312958587713 0.312958587712 0.189950403924 1.26197548294 1.00000000079 
17 0.314493527514 0.314493527514 0.194849635727 1.26225041221 1.00000000079 
18 0.317060966456 0.317060966456 0.197799956584 1.26268186332 1.00000000079 
19 0.319651175847 0.319651175846 0.20056942021 1.26310674594 1.00000000079 
20 0.321868058008 0.321868058007 0.202891422958 1.26382905321 1.00000000079 
21 0.325233232877 0.325233232877 0.206499872179 1.26422588553 1.00000000079 
22 0.32762781314 0.32762781314 0.208653174641 1.26467267919 1.00000000079 
23 0.330112308981 0.33011230898 0.212762947338 1.26528374179 1.00000000079 
24 0.331526465496 0.331526465496 0.21395232837 1.26564397538 1.00000000079 
25 0.333533483415 0.333533483415 0.216715895042 1.26640023276 1.00000000079 
26 0.33571821827 0.335718218269 0.217993264986 1.26679425063 1.00000000079 
27 0.338076829766 0.338076829766 0.219969894816 1.26722912475 1.00000000079 
28 0.339916878824 0.339916878824 0.221981093816 1.26766133266 1.00000000079 
29 0.34129168208 0.34129168208 0.224021286312 1.26805708379 1.00000000079 
30 0.344108668256 0.344108668256 0.225876815646 1.26856090809 1.00000000079 
31 0.34564688998 0.34564688998 0.227815066995 1.26905914808 1.01241993084 
32 0.347629544833 0.347629544833 0.229505397165 1.26976525244 1.03624603806 
33 0.349172441177 0.349172441176 0.230156280658 1.27013604666 1.04973527351 
34 0.351269313933 0.351269313933 0.231313836119 1.27074833112 1.065988331 
35 0.353218100937 0.353218100937 0.232726370918 1.27135771222 1.08286959674 
36 0.355031290063 0.355031290063 0.23570551362 1.27188951684 1.10054010964 
37 0.358183990285 0.358183990284 0.237540660361 1.27234286058 1.12108551619 
38 0.361352333872 0.361352333871 0.238955532775 1.27260401937 1.13441608442 
39 0.36325052502 0.36325052502 0.240684126643 1.27285735019 1.16125341722 
40 0.365203183972 0.365203183972 0.241426795685 1.27339124551 1.17875943796 
41 0.367488814771 0.367488814771 0.242611190842 1.2736994449 1.19198898439 
42 0.369358863714 0.369358863714 0.243283905169 1.27398634548 1.21877058194 
43 0.371249830199 0.371249830199 0.24479650985 1.27445367803 1.25751585055 
44 0.37227315691 0.372273156909 0.246032672275 1.2748217778 1.28308516473 
45 0.374790916782 0.374790916782 0.248081029204 1.27538143245 1.3095625021 
46 0.376308676532 0.37630867653 0.248573213382 1.27561905624 1.33014587758 
47 0.378613692003 0.378613692003 0.249987280884 1.27628193604 1.36172505444 
