mlu_x mlu_y lu90_x lu90_y lu50_x lu50_y ahc_x ahc_y competitive_ratio_x competitive_ratio_y 
0.356578636277 0.998 0.355334178288 0.998 0.0836047257259 0.999 1.7307910395 0.988 1.37841181408 0.695 
0.363401106505 0.99 0.362168969883 0.99 0.0879046356304 0.999 1.73154938452 0.976 1.38618855673 0.691 
0.370223576734 0.982 0.369003761478 0.978 0.0922045455348 0.999 1.73230772953 0.968 1.39396529938 0.689 
0.377046046962 0.973 0.375838553073 0.973 0.0965044554393 0.999 1.73306607454 0.96 1.40174204202 0.685 
0.383868517191 0.963 0.382673344668 0.958 0.100804365344 0.999 1.73382441955 0.949 1.40951878467 0.684 
0.390690987419 0.948 0.389508136262 0.941 0.105104275248 0.999 1.73458276456 0.934 1.41729552732 0.681 
0.397513457648 0.929 0.396342927857 0.926 0.109404185153 0.999 1.73534110957 0.928 1.42507226996 0.68 
0.404335927876 0.909 0.403177719452 0.897 0.113704095057 0.998 1.73609945459 0.92 1.43284901261 0.674 
0.411158398105 0.884 0.410012511047 0.869 0.118004004961 0.998 1.7368577996 0.913 1.44062575526 0.67 
0.417980868334 0.864 0.416847302641 0.853 0.122303914866 0.998 1.73761614461 0.904 1.4484024979 0.666 
0.424803338562 0.838 0.423682094236 0.827 0.12660382477 0.997 1.73837448962 0.892 1.45617924055 0.662 
0.431625808791 0.816 0.430516885831 0.794 0.130903734675 0.997 1.73913283463 0.886 1.4639559832 0.658 
0.438448279019 0.799 0.437351677426 0.771 0.135203644579 0.996 1.73989117964 0.878 1.47173272584 0.656 
0.445270749248 0.778 0.44418646902 0.749 0.139503554484 0.996 1.74064952466 0.868 1.47950946849 0.653 
0.452093219476 0.754 0.451021260615 0.721 0.143803464388 0.996 1.74140786967 0.855 1.48728621114 0.646 
0.458915689705 0.731 0.45785605221 0.696 0.148103374293 0.996 1.74216621468 0.842 1.49506295378 0.644 
0.465738159933 0.705 0.464690843805 0.669 0.152403284197 0.993 1.74292455969 0.822 1.50283969643 0.641 
0.472560630162 0.679 0.4715256354 0.65 0.156703194101 0.993 1.7436829047 0.808 1.51061643907 0.64 
0.479383100391 0.654 0.478360426994 0.618 0.161003104006 0.991 1.74444124971 0.794 1.51839318172 0.638 
0.486205570619 0.633 0.485195218589 0.598 0.16530301391 0.988 1.74519959473 0.777 1.52616992437 0.634 
0.493028040848 0.614 0.492030010184 0.575 0.169602923815 0.988 1.74595793974 0.764 1.53394666701 0.633 
0.499850511076 0.589 0.498864801779 0.541 0.173902833719 0.988 1.74671628475 0.753 1.54172340966 0.626 
0.506672981305 0.56 0.505699593373 0.507 0.178202743624 0.987 1.74747462976 0.738 1.54950015231 0.624 
0.513495451533 0.536 0.512534384968 0.484 0.182502653528 0.984 1.74823297477 0.721 1.55727689495 0.62 
0.520317921762 0.511 0.519369176563 0.458 0.186802563433 0.981 1.74899131978 0.707 1.5650536376 0.618 
0.52714039199 0.481 0.526203968158 0.432 0.191102473337 0.979 1.7497496648 0.69 1.57283038025 0.615 
0.533962862219 0.453 0.533038759753 0.401 0.195402383241 0.979 1.75050800981 0.68 1.58060712289 0.614 
0.540785332448 0.429 0.539873551347 0.377 0.199702293146 0.977 1.75126635482 0.667 1.58838386554 0.613 
0.547607802676 0.4 0.546708342942 0.347 0.20400220305 0.973 1.75202469983 0.655 1.59616060819 0.61 
0.554430272905 0.382 0.553543134537 0.323 0.208302112955 0.97 1.75278304484 0.637 1.60393735083 0.608 
0.561252743133 0.36 0.560377926132 0.306 0.212602022859 0.969 1.75354138985 0.62 1.61171409348 0.604 
0.568075213362 0.345 0.567212717726 0.292 0.216901932764 0.968 1.75429973487 0.601 1.61949083613 0.598 
0.57489768359 0.326 0.574047509321 0.276 0.221201842668 0.963 1.75505807988 0.579 1.62726757877 0.594 
0.581720153819 0.315 0.580882300916 0.258 0.225501752572 0.961 1.75581642489 0.562 1.63504432142 0.591 
0.588542624047 0.29 0.587717092511 0.232 0.229801662477 0.958 1.7565747699 0.545 1.64282106406 0.59 
0.595365094276 0.271 0.594551884105 0.213 0.234101572381 0.953 1.75733311491 0.531 1.65059780671 0.588 
0.602187564505 0.261 0.6013866757 0.204 0.238401482286 0.949 1.75809145992 0.508 1.65837454936 0.584 
0.609010034733 0.249 0.608221467295 0.192 0.24270139219 0.942 1.75884980494 0.488 1.666151292 0.582 
0.615832504962 0.237 0.61505625889 0.179 0.247001302095 0.94 1.75960814995 0.469 1.67392803465 0.58 
0.62265497519 0.228 0.621891050485 0.172 0.251301211999 0.937 1.76036649496 0.447 1.6817047773 0.58 
0.629477445419 0.214 0.628725842079 0.159 0.255601121904 0.928 1.76112483997 0.423 1.68948151994 0.579 
0.636299915647 0.204 0.635560633674 0.147 0.259901031808 0.925 1.76188318498 0.401 1.69725826259 0.577 
0.643122385876 0.192 0.642395425269 0.136 0.264200941712 0.921 1.76264152999 0.377 1.70503500524 0.576 
0.649944856104 0.179 0.649230216864 0.127 0.268500851617 0.914 1.76339987501 0.346 1.71281174788 0.574 
0.656767326333 0.173 0.656065008458 0.121 0.272800761521 0.907 1.76415822002 0.329 1.72058849053 0.571 
0.663589796562 0.168 0.662899800053 0.117 0.277100671426 0.9 1.76491656503 0.312 1.72836523318 0.57 
0.67041226679 0.158 0.669734591648 0.108 0.28140058133 0.893 1.76567491004 0.296 1.73614197582 0.567 
0.677234737019 0.15 0.676569383243 0.102 0.285700491235 0.882 1.76643325505 0.28 1.74391871847 0.565 
0.684057207247 0.14 0.683404174838 0.096 0.290000401139 0.875 1.76719160006 0.267 1.75169546112 0.563 
0.690879677476 0.13 0.690238966432 0.088 0.294300311044 0.864 1.76794994508 0.251 1.75947220376 0.563 
0.697702147704 0.12 0.697073758027 0.08 0.298600220948 0.849 1.76870829009 0.236 1.76724894641 0.56 
0.704524617933 0.114 0.703908549622 0.074 0.302900130852 0.832 1.7694666351 0.221 1.77502568906 0.559 
0.711347088161 0.107 0.710743341217 0.072 0.307200040757 0.819 1.77022498011 0.207 1.7828024317 0.555 
0.71816955839 0.097 0.717578132811 0.065 0.311499950661 0.806 1.77098332512 0.192 1.79057917435 0.553 
0.724992028619 0.09 0.724412924406 0.062 0.315799860566 0.785 1.77174167013 0.184 1.79835591699 0.549 
0.731814498847 0.087 0.731247716001 0.059 0.32009977047 0.762 1.77250001515 0.176 1.80613265964 0.546 
0.738636969076 0.08 0.738082507596 0.057 0.324399680375 0.734 1.77325836016 0.163 1.81390940229 0.546 
0.745459439304 0.074 0.744917299191 0.052 0.328699590279 0.691 1.77401670517 0.154 1.82168614493 0.543 
0.752281909533 0.07 0.751752090785 0.051 0.332999500183 0.646 1.77477505018 0.142 1.82946288758 0.539 
0.759104379761 0.067 0.75858688238 0.049 0.337299410088 0.605 1.77553339519 0.128 1.83723963023 0.539 
0.76592684999 0.061 0.765421673975 0.045 0.341599319992 0.554 1.7762917402 0.117 1.84501637287 0.536 
0.772749320218 0.057 0.77225646557 0.043 0.345899229897 0.492 1.77705008522 0.116 1.85279311552 0.535 
0.779571790447 0.052 0.779091257164 0.04 0.350199139801 0.43 1.77780843023 0.109 1.86056985817 0.533 
