x_range mlu lu90 lu50 ahc competitive_ratio 
0 0.578684296949 0.578684296949 0.0286103049217 2 4.0 
1 0.60134471124 0.60134471124 0.198873443608 2 4.0 
2 0.615178067668 0.615178067668 0.217977883214 2 4.0 
3 0.631581496093 0.631581496093 0.243085248199 2 4.0 
4 0.636717602365 0.636717602365 0.271812264126 2 4.0 
5 0.650629530912 0.650629530912 0.295861589543 2 4.0 
6 0.656339121414 0.656339121414 0.310699709726 2 4.0 
7 0.660918601437 0.660918601437 0.32433036319 2 4.0 
8 0.666879085559 0.666879085559 0.334172686214 2 4.0 
9 0.677414513577 0.677414513577 0.346225218646 2 4.0 
10 0.685221670227 0.685221670227 0.364332214642 2 4.0 
11 0.690284092446 0.690284092446 0.381885378142 2 4.0 
12 0.69571633753 0.69571633753 0.390768741987 2 4.0 
13 0.706584589159 0.706584589159 0.399856029417 2 4.0 
14 0.713187581689 0.713187581689 0.411067015652 2 4.0 
15 0.722190499127 0.722190499127 0.417639850241 2 4.0 
16 0.731852807888 0.731852807888 0.425000269071 2 4.0 
17 0.736874751729 0.736874751729 0.432872553776 2 4.0 
18 0.744174172819 0.744174172819 0.436513792729 2 4.0 
19 0.749188279703 0.749188279703 0.448466274855 2 4.0 
20 0.754818797571 0.754818797571 0.452365749921 2 4.0 
21 0.761538839024 0.761538839024 0.454491996976 2 4.0 
22 0.766892790308 0.766892790308 0.460679112899 2 4.0 
23 0.771636972231 0.771636972231 0.465686618843 2 4.0 
24 0.774836873571 0.774836873571 0.470635733639 2 4.0 
25 0.77921320267 0.77921320267 0.474113651031 2 4.0 
26 0.783799954359 0.783799954359 0.477596671473 2 4.0 
27 0.786623430506 0.786623430506 0.483074460836 2 4.0 
28 0.790667571116 0.790667571116 0.487214525043 2 4.0 
29 0.795350069762 0.795350069762 0.492964626671 2 4.0 
30 0.799785159665 0.799785159665 0.497949884331 2 4.0 
31 0.804161564548 0.804161564548 0.50007606907 2 4.0 
32 0.809630545904 0.809630545904 0.507023374695 2 4.0 
33 0.815684574238 0.815684574238 0.509983807217 2 4.0 
34 0.819764457112 0.819764457112 0.514061988498 2 4.0 
35 0.825674272339 0.825674272339 0.518305519065 2 4.0 
36 0.827863154936 0.827863154936 0.521359715479 2 4.0 
37 0.833844127606 0.833844127606 0.526198924182 2 4.0 
38 0.83946249244 0.83946249244 0.529998642672 2 4.0 
39 0.845321379768 0.845321379768 0.532821433039 2 4.0 
40 0.849146927395 0.849146927395 0.535570352848 2 4.0 
41 0.851989549131 0.851989549131 0.539468564033 2 4.0 
42 0.856311015238 0.856311015238 0.54307748715 2 4.0 
43 0.860943035207 0.860943035207 0.546023836809 2 4.0 
44 0.866080603038 0.866080603038 0.549592342374 2 4.0 
45 0.872543341199 0.872543341199 0.552848980152 2 4.0 
46 0.877007633092 0.877007633092 0.555304805724 2 4.0 
47 0.883178256993 0.883178256993 0.557559658844 2 4.0 
48 0.889586562321 0.889586562321 0.560775937862 2 4.0 
49 0.892195636469 0.892195636469 0.564572374409 2 4.0 
50 0.895945775272 0.895945775272 0.566540650435 2 4.0 
51 0.901779316457 0.901779316457 0.569641424878 2 4.0 
52 0.907184644023 0.907184644023 0.57217776334 2 4.0 
53 0.91130890179 0.91130890179 0.574236037806 2 4.0 
54 0.917072313313 0.917072313313 0.575594941962 2 4.0 
55 0.921997210926 0.921997210926 0.579936698568 2 4.0 
56 0.930164897184 0.930164897184 0.582294615154 2 4.0 
57 0.941279889508 0.941279889508 0.584048517111 2 4.0 
58 0.944971210949 0.944971210949 0.58713210985 2 4.0 
59 0.953402205473 0.953402205473 0.589548664314 2 4.0 
60 0.961332548021 0.961332548021 0.591662810691 2 4.0 
61 0.965552369343 0.965552369343 0.593722966079 2 4.0 
62 0.976783438295 0.976783438295 0.596798278513 2 4.0 
63 0.980237991083 0.980237991083 0.599855967275 2 4.0 
64 0.989348260321 0.989348260321 0.602276371654 2 4.0 
65 0.997327958152 0.997327958152 0.605377811848 2 4.0 
66 1.00305953412 1.00305953412 0.609782730435 2 4.0 
67 1.01113410007 1.01113410007 0.61329450494 2 4.0 
68 1.01756006635 1.01756006635 0.616932784498 2 4.0 
69 1.02420374169 1.02420374169 0.62014425666 2 4.0 
70 1.03961582269 1.03961582269 0.623149480487 2 4.0 
71 1.04842589135 1.04842589135 0.625613091344 2 4.0 
72 1.05480436296 1.05480436296 0.627646432821 2 4.0 
73 1.06216326356 1.06216326356 0.632905108024 2 4.0 
74 1.07490157674 1.07490157674 0.636198950581 2 4.0 
75 1.08775773075 1.08775773075 0.639678452377 2 4.0 
76 1.09547154555 1.09547154555 0.645086220836 2 4.0 
77 1.11118971278 1.11118971278 0.651634647179 2 4.0 
78 1.12231835402 1.12231835402 0.658305449296 2 4.0 
79 1.13801481408 1.13801481408 0.662615582211 2 4.0 
80 1.15320281996 1.15320281996 0.667538795554 2 4.0 
81 1.16532183344 1.16532183344 0.675230627649 2 4.0 
82 1.17558843186 1.17558843186 0.679174705506 2 4.0 
83 1.19040878528 1.19040878528 0.684834969323 2 4.0 
84 1.20111743584 1.20111743584 0.690078112734 2 4.0 
85 1.20805238656 1.20805238656 0.695773424332 2 4.0 
86 1.22487038481 1.22487038481 0.704986475212 2 4.0 
87 1.23774673041 1.23774673041 0.710503961799 2 4.0 
88 1.2733262537 1.2733262537 0.71459791108 2 4.0 
89 1.29659150928 1.29659150928 0.719260446545 2 4.0 
90 1.32816742306 1.32816742306 0.726464480852 2 4.0 
91 1.3543304747 1.3543304747 0.733987247533 2 4.0 
92 1.36948721849 1.36948721849 0.74172293641 2 4.0 
93 1.42613140327 1.42613140327 0.746337810966 2 4.0 
94 1.46383600823 1.46383600823 0.752198627448 2 4.0 
95 1.52189541843 1.52189541843 0.763326243106 2 4.0 
96 1.57562410126 1.57562410126 0.785549617838 2 4.0 
97 1.62784719876 1.62784719876 0.801024826345 2 4.0 
98 1.6871031059 1.6871031059 0.81451112708 2 4.0 
99 1.76358805363 1.76358805363 0.848376232323 2 4.0 
100 2.04951906844 2.04951906844 0.889196393012 2 4.0 
