mlu_x mlu_y 
0.6145522694 0.989 
0.64683522924 0.979 
0.679118189079 0.96 
0.711401148918 0.928 
0.743684108758 0.904 
0.775967068597 0.873 
0.808250028436 0.853 
0.840532988276 0.827 
0.872815948115 0.81 
0.905098907954 0.784 
0.937381867794 0.758 
0.969664827633 0.74 
1.00194778747 0.725 
1.03423074731 0.706 
1.06651370715 0.687 
1.09879666699 0.663 
1.13107962683 0.644 
1.16336258667 0.618 
1.19564554651 0.606 
1.22792850635 0.585 
1.26021146619 0.564 
1.29249442603 0.552 
1.32477738587 0.536 
1.3570603457 0.526 
1.38934330554 0.501 
1.42162626538 0.488 
1.45390922522 0.469 
1.48619218506 0.452 
1.5184751449 0.435 
1.55075810474 0.412 
1.58304106458 0.391 
1.61532402442 0.368 
1.64760698426 0.344 
1.6798899441 0.33 
1.71217290394 0.316 
1.74445586378 0.301 
1.77673882362 0.29 
1.80902178346 0.272 
1.84130474329 0.264 
1.87358770313 0.25 
1.90587066297 0.237 
1.93815362281 0.227 
1.97043658265 0.212 
2.00271954249 0.205 
2.03500250233 0.19 
2.06728546217 0.182 
2.09956842201 0.174 
2.13185138185 0.166 
2.16413434169 0.158 
2.19641730153 0.148 
2.22870026137 0.135 
2.26098322121 0.128 
2.29326618104 0.118 
2.32554914088 0.117 
2.35783210072 0.111 
2.39011506056 0.106 
2.4223980204 0.1 
2.45468098024 0.096 
2.48696394008 0.088 
2.51924689992 0.082 
2.55152985976 0.077 
2.5838128196 0.074 
2.61609577944 0.073 
2.64837873928 0.07 
2.68066169912 0.067 
2.71294465896 0.06 
2.7452276188 0.06 
2.77751057863 0.058 
2.80979353847 0.053 
2.84207649831 0.049 
2.87435945815 0.046 
2.90664241799 0.043 
2.93892537783 0.041 
2.97120833767 0.038 
3.00349129751 0.033 
3.03577425735 0.03 
3.06805721719 0.026 
3.10034017703 0.023 
3.13262313687 0.021 
3.16490609671 0.02 
3.19718905655 0.017 
3.22947201638 0.015 
3.26175497622 0.013 
3.29403793606 0.011 
3.3263208959 0.009 
3.35860385574 0.008 
3.39088681558 0.008 
3.42316977542 0.008 
3.45545273526 0.006 
3.4877356951 0.006 
3.52001865494 0.006 
3.55230161478 0.004 
3.58458457462 0.004 
3.61686753446 0.003 
3.6491504943 0.003 
3.68143345414 0.003 
3.71371641397 0.003 
3.74599937381 0.002 
3.77828233365 0.002 
3.81056529349 0.002 
3.84284825333 0.001 
