x_range mlu lu90 lu50 ahc competitive_ratio 
0 0.188072396508 -1.0 0.0 1 1.0 
1 0.195437031153 -1.0 0.0 1 1.0 
2 0.199932871992 -1.0 0.0 1 1.0 
3 0.20526398623 -1.0 0.0 1 1.0 
4 0.206933220769 -1.0 0.0 1 1.0 
5 0.211454597546 -1.0 0.0 1 1.0 
6 0.21331021446 -1.0 0.0 1 1.0 
7 0.214798545467 -1.0 0.0 1 1.0 
8 0.216735702807 -1.0 0.0 1 1.0 
9 0.220159716912 -1.0 0.0 1 1.0 
10 0.222697042824 -1.0 0.0 1 1.0 
11 0.224342330045 -1.0 0.0 1 1.0 
12 0.226107809697 -1.0 0.0 1 1.0 
13 0.229639991477 -1.0 0.0 1 1.0 
14 0.231785964049 -1.0 0.0 1 1.0 
15 0.234711912216 -1.0 0.0 1 1.0 
16 0.237852162564 -1.0 0.0 1 1.0 
17 0.239484294312 -1.0 0.0 1 1.0 
18 0.241856606166 -1.0 0.194619852354 1 1.0 
19 0.243486190904 -1.0 0.199446136494 1 1.0 
20 0.245316109211 -1.0 0.204999265091 1 1.0 
21 0.247500122683 -1.0 0.206570256206 1 1.0 
22 0.24924015685 -1.0 0.211413734463 1 1.0 
23 0.250782015975 -1.0 0.213307476867 1 1.0 
24 0.251821983911 -1.0 0.214607852446 1 1.0 
25 0.253244290868 -1.0 0.216477776978 1 1.0 
26 0.254734985167 -1.0 0.219942311622 1 1.0 
27 0.255652614915 -1.0 0.222427879095 1 1.0 
28 0.256966960613 -1.0 0.224266796573 1 1.0 
29 0.258488772673 -1.0 0.226019432278 1 1.0 
30 0.259930176891 -1.0 0.229593955938 1 1.0 
31 0.261352508478 -1.0 0.231243251139 1 1.0 
32 0.263129927419 -1.0 0.234671372921 1 1.0 
33 0.265097486627 -1.0 0.237733167933 1 1.0 
34 0.266423448561 -1.0 0.239140053228 1 1.0 
35 0.26834413851 -1.0 0.241623467646 1 1.0 
36 0.269055525354 -1.0 0.243315328901 1 1.0 
37 0.270999341472 -1.0 0.245057300487 1 1.0 
38 0.272825310043 0.19085782886 0.247172992564 1 1.0 
39 0.274729448425 0.199088562562 0.249041349707 1 1.0 
40 0.275972751403 0.204999265091 0.250012406529 1 1.0 
41 0.276896603468 0.208703640424 0.251737207331 1 1.0 
42 0.278301079952 0.213044786725 0.253214921041 1 1.0 
43 0.279806486442 0.214798545467 0.254639724702 1 1.0 
44 0.281476195987 0.217110810689 0.255538423519 1 1.0 
45 0.28357658589 0.220993810244 0.256819873797 1 1.0 
46 0.285027480755 0.224222041967 0.258453277138 1 1.0 
47 0.287032933523 0.226019432278 0.259907653464 1 1.0 
48 0.289115632754 0.229593955938 0.261287024386 1 1.0 
49 0.289963581852 0.232639693373 0.262440238342 1 1.0 
50 0.291182376964 0.235715978002 0.26443740425 1 1.0 
51 0.293078277848 0.238703526613 0.266255580085 1 1.0 
