mlu_x mlu_y lu90_x lu90_y lu50_x lu50_y ahc_x ahc_y competitive_ratio_x competitive_ratio_y 
0.284310394269 0.989 0.284310394265 0.989 0.0144029117109 0.999 1.30537265609 0.996 1.00000000005 0.71 
0.289006222693 0.968 0.289006222689 0.968 0.0180011938188 0.999 1.30580791036 0.994 1.00849134173 0.703 
0.293702051117 0.955 0.293702051113 0.955 0.0215994759267 0.999 1.30624316463 0.991 1.01698268342 0.7 
0.298397879541 0.927 0.298397879537 0.927 0.0251977580347 0.999 1.30667841889 0.987 1.0254740251 0.697 
0.303093707965 0.91 0.303093707961 0.91 0.0287960401426 0.999 1.30711367316 0.986 1.03396536678 0.692 
0.307789536389 0.893 0.307789536386 0.893 0.0323943222505 0.999 1.30754892743 0.98 1.04245670846 0.687 
0.312485364814 0.871 0.31248536481 0.871 0.0359926043584 0.998 1.3079841817 0.973 1.05094805014 0.681 
0.317181193238 0.851 0.317181193234 0.851 0.0395908864663 0.998 1.30841943596 0.963 1.05943939182 0.674 
0.321877021662 0.838 0.321877021658 0.838 0.0431891685743 0.998 1.30885469023 0.955 1.0679307335 0.668 
0.326572850086 0.813 0.326572850082 0.813 0.0467874506822 0.997 1.3092899445 0.947 1.07642207518 0.661 
0.33126867851 0.788 0.331268678506 0.788 0.0503857327901 0.996 1.30972519876 0.943 1.08491341686 0.655 
0.335964506934 0.768 0.33596450693 0.768 0.053984014898 0.996 1.31016045303 0.934 1.09340475855 0.652 
0.340660335358 0.742 0.340660335354 0.742 0.057582297006 0.994 1.3105957073 0.926 1.10189610023 0.646 
0.345356163782 0.716 0.345356163778 0.716 0.0611805791139 0.993 1.31103096156 0.916 1.11038744191 0.645 
0.350051992206 0.69 0.350051992202 0.69 0.0647788612218 0.991 1.31146621583 0.907 1.11887878359 0.639 
0.35474782063 0.671 0.354747820626 0.671 0.0683771433297 0.991 1.3119014701 0.895 1.12737012527 0.635 
0.359443649054 0.647 0.35944364905 0.647 0.0719754254377 0.991 1.31233672437 0.885 1.13586146695 0.633 
0.364139477478 0.625 0.364139477474 0.625 0.0755737075456 0.991 1.31277197863 0.876 1.14435280863 0.628 
0.368835305902 0.597 0.368835305898 0.597 0.0791719896535 0.989 1.3132072329 0.861 1.15284415031 0.623 
0.373531134326 0.577 0.373531134322 0.577 0.0827702717614 0.988 1.31364248717 0.841 1.16133549199 0.62 
0.37822696275 0.552 0.378226962746 0.552 0.0863685538694 0.988 1.31407774143 0.829 1.16982683368 0.611 
0.382922791174 0.52 0.38292279117 0.52 0.0899668359773 0.988 1.3145129957 0.818 1.17831817536 0.604 
0.387618619598 0.491 0.387618619594 0.491 0.0935651180852 0.985 1.31494824997 0.799 1.18680951704 0.6 
0.392314448022 0.464 0.392314448018 0.464 0.0971634001931 0.984 1.31538350423 0.782 1.19530085872 0.597 
0.397010276446 0.434 0.397010276442 0.434 0.100761682301 0.981 1.3158187585 0.764 1.2037922004 0.594 
0.40170610487 0.416 0.401706104866 0.416 0.104359964409 0.977 1.31625401277 0.754 1.21228354208 0.594 
0.406401933294 0.394 0.40640193329 0.394 0.107958246517 0.972 1.31668926704 0.74 1.22077488376 0.594 
0.411097761718 0.378 0.411097761714 0.378 0.111556528625 0.97 1.3171245213 0.726 1.22926622544 0.591 
0.415793590142 0.357 0.415793590139 0.357 0.115154810733 0.968 1.31755977557 0.711 1.23775756712 0.587 
0.420489418566 0.344 0.420489418563 0.344 0.118753092841 0.963 1.31799502984 0.7 1.24624890881 0.583 
0.42518524699 0.322 0.425185246987 0.322 0.122351374949 0.962 1.3184302841 0.682 1.25474025049 0.577 
0.429881075414 0.299 0.429881075411 0.299 0.125949657057 0.959 1.31886553837 0.663 1.26323159217 0.575 
